Week_Start_Date,Agency,Final Incident Type,of_Incidents_Calculated,Call to First Pickup,Call to PD Calltaker Handoff,Call to FDNY Pickup,Call_to_FDNY_Job_Creation,Call to EMS Pickup,Call_to_Agency_Job_Creation,Call_to_Agency_Dispatch,Call_to_Agency_Arrival,Call_to_First_Arrival(Multi-Agency Incidents),Median Pickup,Median Calltaker Handoff,Median_FDNY_Pickup,Median FDNY Job Creation,Median_Ems_Pickup,Median Ems Job Creation,Median_Dispatch,Median_Travel,Median_Cumulative_First_Arrival(Multi-Agency Incidents),Average Travel,Average Dispatch,Average EMS Processing,Average EMS Pickup,Average Calltaker Processing,Average Pickup,Average FD Pickup,Average FD Processing
10/1/2018,EMS,1. Life Threating Med Emergencies,10728,4.16,66.44,,,73.43,103.66,160.48,565.88,487.13,3,74.25,,,15,37.5,86.5,363,434.75,6.76,1.49,0.48,0.14,1.04,0.07,,
10/1/2018,EMS,2. Non-Life Threatening Med Emergencies,15433,4.09,74.2,,,84.11,70.55,266.4,923.72,773.34,3,84.5,,,14,39.5,96,525.5,591,10.96,3.08,-0.23,0.2,1.17,0.07,,
10/1/2018,FDNY,1. Structural Fires,233,4.21,33.84,38.27,89.4,,,97.84,297.19,296.1,3,18,5,49,,,7,190,281,3.32,0.14,,,0.49,0.07,0.08,0.85
10/1/2018,FDNY,2. Non-Structural Fires,132,4.48,33.86,38.44,95.27,,,104.32,369.07,360,3,20,5,46,,,7,231.5,328.5,4.41,0.15,,,0.49,0.07,0.09,0.95
10/1/2018,FDNY,3. Medical Emergencies,4030,4.22,216.42,,,73.34,211.46,241.8,524.11,453.2,3,116,,,5,49,6,263.5,396,4.71,0.42,1.74,0.09,3.54,0.07,,
10/1/2018,FDNY,4. Non-Medical Emergencies,2947,4.28,137.54,48.55,105.78,,,204.76,512.71,471.28,3,26,5,46,,,8,271,383,5.13,0.2,,,2.22,0.07,0.09,0.95
10/1/2018,NYPD,1. Critical,1155,4.15,114.55,,,,,202.31,392.67,382.45,3,85,,,,,57,136,318,3.17,1.46,,,1.84,0.07,,
10/1/2018,NYPD,2. Serious,2471,4.03,113.51,,,,,237.12,545.03,527.53,3,86,,,,,67,191,392,5.13,2.06,,,1.82,0.07,,
10/1/2018,NYPD,3. Non-Critical,727,4.15,162.52,,,,,436.21,1178.56,1162.01,3,129,,,,,113,413,760,12.37,4.56,,,2.64,0.07,,
10/1/2018,NYPD (Non-CIP),Alarms,2483,4.23,123.12,,,,,757.9,3105.87,3105.87,3,105,,,,,280,1213,1846,39.13,10.58,,,1.98,0.07,,
10/1/2018,NYPD (Non-CIP),Disorderly Person/Group/Noise,1599,4.07,161.58,,,,,732.42,2580.26,2561.6,3,141,,,,,223,857,1430,30.8,9.51,,,2.63,0.07,,
10/1/2018,NYPD (Non-CIP),Dispute,5704,4.05,171.09,,,,,837.97,3040.34,3020.29,3,144,,,,,223,1043.5,1764.5,36.71,11.11,,,2.78,0.07,,
10/1/2018,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,431,4.11,153.61,,,,,278.27,2657.12,1109.49,3,135,,,,,57,1434,405,39.65,2.08,,,2.49,0.07,,
10/1/2018,NYPD (Non-CIP),Other Crimes (In Progress),3298,4.2,152.46,,,,,392.62,1049.02,1042.1,3,125,,,,,104,329,648.5,10.94,4,,,2.47,0.07,,
10/1/2018,NYPD (Non-CIP),Past Crime,3678,4.31,204.22,,,,,891.06,4333.6,4275.67,3,170,,,,,277.5,1903,2649,57.38,11.45,,,3.33,0.07,,
10/1/2018,NYPD (Non-CIP),Police Officer/Security Holding Suspect,192,3.74,97.45,,,,,413.69,1710.91,1632.38,3,73.5,,,,,127,831.5,1184.5,21.62,5.27,,,1.56,0.06,,
10/1/2018,NYPD (Non-CIP),Possible Crimes,8933,4.01,149.11,,,,,812.59,3336.76,3243.01,3,117,,,,,251,1253,1875,42.07,11.06,,,2.42,0.07,,
10/1/2018,NYPD (Non-CIP),Vehicle Accident,3901,4.41,168.51,,,,,918.52,4299.2,4227.51,3,143,,,,,313,2111,2918,56.34,12.5,,,2.73,0.07,,
9/24/2018,EMS,1. Life Threating Med Emergencies,10232,3.97,68.07,,,74.51,106.98,152.77,563.08,487.86,3,73,,,13,36.5,80,360.5,434.5,6.84,1.35,0.51,0.13,1.07,0.07,,
9/24/2018,EMS,2. Non-Life Threatening Med Emergencies,14394,3.87,79.33,,,88.91,88.52,220.05,855.12,727.69,3,84.5,,,13,40,88.5,515,583,10.58,2.26,0,0.19,1.26,0.06,,
9/24/2018,FDNY,1. Structural Fires,228,3.87,27.82,32.63,83.01,,,92.28,292.94,291.22,3,17,5,46,,,7,189.5,275.5,3.34,0.16,,,0.4,0.06,0.08,0.84
9/24/2018,FDNY,2. Non-Structural Fires,146,3.84,30.09,34.5,81.9,,,92.5,340.49,331.73,3,18,5,43,,,8,240,324,4.13,0.17,,,0.44,0.06,0.08,0.79
9/24/2018,FDNY,3. Medical Emergencies,3733,3.86,217.61,,,73.11,212.6,248.46,538.28,463.19,3,116,,,5,49,6,264,399,4.83,0.51,1.72,0.09,3.56,0.06,,
9/24/2018,FDNY,4. Non-Medical Emergencies,3279,3.85,108.8,48.72,102.61,,,174.65,485.86,457.5,3,27,5,45,,,8,275,383,5.18,0.22,,,1.75,0.06,0.09,0.9
9/24/2018,NYPD,1. Critical,1130,3.95,113.86,,,,,206.76,406.94,398.01,3,86,,,,,54,136,318.5,3.34,1.55,,,1.83,0.07,,
9/24/2018,NYPD,2. Serious,2496,3.85,111.57,,,,,229.27,549.03,526.25,3,86,,,,,70,195.5,398.5,5.33,1.96,,,1.8,0.06,,
9/24/2018,NYPD,3. Non-Critical,643,3.87,163.6,,,,,480.3,1311.5,1294.78,3,132,,,,,102,420,740,13.85,5.28,,,2.66,0.06,,
9/24/2018,NYPD (Non-CIP),Alarms,2642,4.05,123.84,,,,,747.56,2972.87,2971.75,3,105,,,,,268,1169.5,1795,37.09,10.4,,,2,0.07,,
9/24/2018,NYPD (Non-CIP),Disorderly Person/Group/Noise,1512,3.85,162.34,,,,,754.33,2614.17,2592.1,3,143,,,,,202.5,858,1484.5,31,9.87,,,2.64,0.06,,
9/24/2018,NYPD (Non-CIP),Dispute,5369,3.76,170.88,,,,,852.49,3114.49,3097.84,3,143,,,,,214,984,1707,37.7,11.36,,,2.79,0.06,,
9/24/2018,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,448,4.13,150.41,,,,,258.64,2603.79,859.71,3,128,,,,,61.5,1415,379.5,39.09,1.8,,,2.44,0.07,,
9/24/2018,NYPD (Non-CIP),Other Crimes (In Progress),3132,3.79,149.17,,,,,419.42,1113.18,1110.05,3,120,,,,,102.5,333,644,11.56,4.5,,,2.42,0.06,,
9/24/2018,NYPD (Non-CIP),Past Crime,3496,3.95,205.92,,,,,909.06,4351.23,4274.57,3,174,,,,,270.5,1867.5,2601,57.37,11.72,,,3.37,0.07,,
9/24/2018,NYPD (Non-CIP),Police Officer/Security Holding Suspect,177,4.03,98.45,,,,,550.96,1799.15,1743.01,3,77,,,,,121,723,1091,20.8,7.54,,,1.57,0.07,,
9/24/2018,NYPD (Non-CIP),Possible Crimes,8583,3.85,146.74,,,,,810.95,3355.67,3246.6,3,114,,,,,238,1210,1808,42.41,11.07,,,2.38,0.06,,
9/24/2018,NYPD (Non-CIP),Vehicle Accident,3878,3.99,169.23,,,,,922.97,4347.77,4274.62,3,145,,,,,322,2163,2937,57.08,12.56,,,2.75,0.07,,
9/17/2018,EMS,1. Life Threating Med Emergencies,10091,3.75,66.35,,,72.62,109.38,152.89,554.32,480.06,3,71,,,13,36.5,80,355.5,421,6.69,1.39,0.59,0.13,1.04,0.06,,
9/17/2018,EMS,2. Non-Life Threatening Med Emergencies,14986,3.73,79.51,,,89.32,93.44,219.31,853.07,724.91,3,83.5,,,13,39,88.75,519.75,576,10.56,2.25,0.06,0.2,1.26,0.06,,
9/17/2018,FDNY,1. Structural Fires,251,3.63,31.63,37.2,86.52,,,96.14,295.22,292.76,3,18,5,43,,,7,191,279,3.32,0.16,,,0.47,0.06,0.09,0.82
9/17/2018,FDNY,2. Non-Structural Fires,138,3.35,37.41,41.26,86.92,,,96.86,361.26,359.2,3,19,5,43,,,7,233,320.5,4.41,0.16,,,0.57,0.06,0.08,0.76
9/17/2018,FDNY,3. Medical Emergencies,3865,3.73,235.03,,,72.39,229.82,267.23,553.99,469.41,3,116,,,5,50,6,266,401,4.78,0.54,1.95,0.09,3.85,0.06,,
9/17/2018,FDNY,4. Non-Medical Emergencies,2977,3.76,126.15,51.52,102.78,,,188.28,498.26,461.11,3,27,5,45,,,8,272,383,5.16,0.19,,,2.04,0.06,0.09,0.85
9/17/2018,NYPD,1. Critical,1134,3.72,118.73,,,,,210.98,407.41,395.1,3,88,,,,,56,134,322,3.27,1.54,,,1.92,0.06,,
9/17/2018,NYPD,2. Serious,2579,3.69,115.11,,,,,235.9,533.07,513.88,3,87,,,,,70,188,394,4.95,2.01,,,1.86,0.06,,
9/17/2018,NYPD,3. Non-Critical,649,3.71,169.16,,,,,453.82,1221.54,1160.54,3,142,,,,,109,368,726,12.8,4.74,,,2.76,0.06,,
9/17/2018,NYPD (Non-CIP),Alarms,2477,3.84,123.05,,,,,746.4,3196.32,3195.72,3,106,,,,,273,1281,1961,40.83,10.39,,,1.99,0.06,,
9/17/2018,NYPD (Non-CIP),Disorderly Person/Group/Noise,1500,3.74,169.97,,,,,766.78,2727.44,2705.92,3,147.5,,,,,224,849,1470.5,32.68,9.95,,,2.77,0.06,,
9/17/2018,NYPD (Non-CIP),Dispute,5570,3.75,170.95,,,,,863.72,3045.97,3022.84,3,145,,,,,235,1000.5,1683,36.37,11.55,,,2.79,0.06,,
9/17/2018,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,432,3.87,153.21,,,,,249.72,2739.48,1170.84,3,125,,,,,56,1456,428.5,41.5,1.61,,,2.49,0.06,,
9/17/2018,NYPD (Non-CIP),Other Crimes (In Progress),3272,3.72,155.98,,,,,411.51,1044.1,1039.99,3,128,,,,,100,322,651,10.54,4.26,,,2.54,0.06,,
9/17/2018,NYPD (Non-CIP),Past Crime,3560,3.76,205.57,,,,,990.76,4544.35,4476.89,3,176,,,,,287,1872,2659,59.23,13.09,,,3.36,0.06,,
9/17/2018,NYPD (Non-CIP),Police Officer/Security Holding Suspect,197,3.74,93.51,,,,,432.06,1633.29,1630.74,3,74,,,,,125,719,1105,20.02,5.64,,,1.5,0.06,,
9/17/2018,NYPD (Non-CIP),Possible Crimes,8711,3.7,149.98,,,,,836.28,3388.26,3266.66,3,115,,,,,244,1222,1837,42.53,11.44,,,2.44,0.06,,
9/17/2018,NYPD (Non-CIP),Vehicle Accident,3706,3.83,167.77,,,,,993.99,4431.76,4372.37,3,146,,,,,328.5,2101.5,2963.5,57.3,13.77,,,2.73,0.06,,
9/10/2018,EMS,1. Life Threating Med Emergencies,9929,3.65,67.43,,,74.33,110.35,156.57,564.39,488.39,3,72.5,,,13.5,37,82.5,363,437.5,6.8,1.43,0.57,0.14,1.06,0.06,,
9/10/2018,EMS,2. Non-Life Threatening Med Emergencies,14609,3.66,79.55,,,89.57,91.87,211.67,842.72,719.11,3,83.5,,,14.5,40,89,519,577,10.52,2.17,0.06,0.2,1.27,0.06,,
9/10/2018,FDNY,1. Structural Fires,243,-0.16,30.49,34.71,87.23,,,96.42,299.7,299.26,3,18,5,46,,,7,194,280,3.39,0.15,,,0.51,0,0.08,0.88
9/10/2018,FDNY,2. Non-Structural Fires,113,3.37,34.51,32.83,92.77,,,110.29,389.06,370.79,3,18,5,43,,,8,254,336,4.65,0.21,,,0.52,0.06,0.08,1
9/10/2018,FDNY,3. Medical Emergencies,3807,3.72,216.04,,,71.8,211.12,243.06,529.37,452.32,3,115,,,5,49,7,266,399,4.77,0.45,1.75,0.09,3.54,0.06,,
9/10/2018,FDNY,4. Non-Medical Emergencies,3622,3.64,102.02,48.68,106.8,,,170.19,480.97,447.82,3,25,5,46,,,8,278,390,5.18,0.18,,,1.64,0.06,0.09,0.97
9/10/2018,NYPD,1. Critical,1071,3.56,112.28,,,,,209.52,427.61,408.76,3,85,,,,,55,141,323,3.63,1.62,,,1.81,0.06,,
9/10/2018,NYPD,2. Serious,2478,3.67,113.5,,,,,229.42,557.57,531.12,3,87,,,,,68,192,396,5.47,1.93,,,1.83,0.06,,
9/10/2018,NYPD,3. Non-Critical,643,3.62,164.77,,,,,440.74,1203.17,1179.95,3,135,,,,,114,382,733,12.71,4.6,,,2.69,0.06,,
9/10/2018,NYPD (Non-CIP),Alarms,2561,3.74,123.62,,,,,728.87,3093.93,3093.93,3,107,,,,,264,1257,1878,39.42,10.09,,,2,0.06,,
9/10/2018,NYPD (Non-CIP),Disorderly Person/Group/Noise,1435,3.61,164.25,,,,,825.45,2658.54,2640.86,3,144,,,,,240,927,1596,30.55,11.02,,,2.68,0.06,,
9/10/2018,NYPD (Non-CIP),Dispute,5507,3.55,172,,,,,824.49,3001.02,2978.93,3,145,,,,,217,953,1643,36.28,10.87,,,2.81,0.06,,
9/10/2018,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,492,3.55,147,,,,,228,2494.26,1012.23,3,127,,,,,52.5,1440.5,403.5,37.77,1.35,,,2.39,0.06,,
9/10/2018,NYPD (Non-CIP),Other Crimes (In Progress),3086,3.72,157.13,,,,,397.69,1055.65,1052.28,3,128,,,,,101,332,652.5,10.97,4.01,,,2.56,0.06,,
9/10/2018,NYPD (Non-CIP),Past Crime,3440,3.64,205.6,,,,,913.24,4102.96,4008.39,3,174,,,,,277,1860,2508,53.16,11.79,,,3.37,0.06,,
9/10/2018,NYPD (Non-CIP),Police Officer/Security Holding Suspect,182,3.79,96.32,,,,,494.41,1681.1,1681.1,3,75,,,,,152.5,666.5,1052.5,19.78,6.63,,,1.54,0.06,,
9/10/2018,NYPD (Non-CIP),Possible Crimes,8876,3.63,150.98,,,,,790.87,3256.12,3136.04,3,117,,,,,237,1241.5,1820,41.09,10.66,,,2.46,0.06,,
9/10/2018,NYPD (Non-CIP),Vehicle Accident,3841,3.82,165.99,,,,,876.97,4203.19,4142.51,3,142,,,,,302,2095,2809,55.44,11.85,,,2.7,0.06,,
9/3/2018,EMS,1. Life Threating Med Emergencies,9862,3.85,63.98,,,70.99,102.85,155.46,558.67,480.46,3,74,,,15,37.5,85,353.5,425,6.72,1.46,0.52,0.14,1,0.06,,
9/3/2018,EMS,2. Non-Life Threatening Med Emergencies,14836,3.83,79.32,,,89.63,88.21,245.03,879.68,742.94,3,85.5,,,14,40,92,514.25,584,10.58,2.68,-0.03,0.2,1.26,0.06,,
9/3/2018,FDNY,1. Structural Fires,244,3.52,30.89,35.18,89.95,,,99.41,286.89,285.52,3,18,5,46,,,8,181,274,3.12,0.16,,,0.46,0.06,0.08,0.91
9/3/2018,FDNY,2. Non-Structural Fires,161,3.59,33.26,37.6,89.95,,,101.57,358.03,345.39,3,18,5,44,,,8,226,313,4.27,0.19,,,0.49,0.06,0.09,0.87
9/3/2018,FDNY,3. Medical Emergencies,3808,3.85,220.42,,,72.57,215.51,246.99,531.25,450.75,3,115,,,5,47,6,266,395,4.74,0.44,1.73,0.09,3.61,0.06,,
9/3/2018,FDNY,4. Non-Medical Emergencies,2932,3.94,129.29,49.08,104.2,,,193.71,511.8,476.05,3,26,5,45,,,8,280,391,5.3,0.18,,,2.09,0.07,0.09,0.92
9/3/2018,NYPD,1. Critical,1069,3.66,112.76,,,,,208.17,415.95,382.94,3,85,,,,,55,134,308,3.46,1.59,,,1.82,0.06,,
9/3/2018,NYPD,2. Serious,2526,3.65,113.63,,,,,237.95,578.73,551.03,3,87,,,,,67,192,390,5.68,2.07,,,1.83,0.06,,
9/3/2018,NYPD,3. Non-Critical,684,3.78,161.26,,,,,391.91,1165.43,1157.45,3,134,,,,,107,394,719,12.89,3.84,,,2.62,0.06,,
9/3/2018,NYPD (Non-CIP),Alarms,2539,3.84,122.14,,,,,694.1,3049.89,3049.67,3,105,,,,,268,1229,1909,39.26,9.53,,,1.97,0.06,,
9/3/2018,NYPD (Non-CIP),Disorderly Person/Group/Noise,1592,3.61,170.71,,,,,763.49,2457.42,2445.17,3,148,,,,,202,782,1398.5,28.23,9.88,,,2.79,0.06,,
9/3/2018,NYPD (Non-CIP),Dispute,5868,3.7,169.89,,,,,813.29,2846.48,2831.25,3,143,,,,,215.5,912,1582.5,33.89,10.72,,,2.77,0.06,,
9/3/2018,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,346,4.06,154.55,,,,,255.69,2592.24,1335.39,3,126,,,,,61,1170,422.5,38.94,1.69,,,2.51,0.07,,
9/3/2018,NYPD (Non-CIP),Other Crimes (In Progress),2994,3.73,156.06,,,,,406.64,1040.44,1033.89,3,129,,,,,100,327,635.5,10.56,4.18,,,2.54,0.06,,
9/3/2018,NYPD (Non-CIP),Past Crime,3511,3.86,209.36,,,,,933.26,4251.39,4173.48,3,177,,,,,282,1871,2618,55.3,12.07,,,3.42,0.06,,
9/3/2018,NYPD (Non-CIP),Police Officer/Security Holding Suspect,160,3.83,97.9,,,,,465.34,2009.28,2006.64,3,73,,,,,110.5,921,1346.5,25.73,6.12,,,1.57,0.06,,
9/3/2018,NYPD (Non-CIP),Possible Crimes,8800,3.73,147.88,,,,,767.69,3096.51,2958.3,3,115,,,,,224,1145.5,1667,38.81,10.33,,,2.4,0.06,,
9/3/2018,NYPD (Non-CIP),Vehicle Accident,3957,3.95,168.08,,,,,902.15,4209.01,4144.75,3,143,,,,,309,2052,2834,55.11,12.23,,,2.74,0.07,,
8/27/2018,EMS,1. Life Threating Med Emergencies,10014,3.79,68.67,,,75.74,111.17,152.12,542.13,471.13,3,75,,,13.5,37,81,350,431.5,6.5,1.36,0.59,0.14,1.08,0.06,,
8/27/2018,EMS,2. Non-Life Threatening Med Emergencies,15188,3.73,83.47,,,93.21,112.02,197.61,790.49,675.59,3,85.5,,,13.5,40,86.5,499,560.5,9.88,1.86,0.33,0.2,1.33,0.06,,
8/27/2018,FDNY,1. Structural Fires,233,3.58,29.48,33.67,83.39,,,92.75,292.26,290.41,3,17,5,45,,,7,194,282,3.33,0.14,,,0.43,0.06,0.09,0.83
8/27/2018,FDNY,2. Non-Structural Fires,231,3.63,29.63,32.07,110.54,,,123.18,376.14,373.3,3,18,5,45,,,8,239,330,4.22,0.18,,,0.43,0.06,0.08,1.31
8/27/2018,FDNY,3. Medical Emergencies,3823,3.75,222.22,,,73.53,217.21,248.86,533.26,447.66,3,117,,,5,49,6,265,399,4.74,0.44,1.76,0.09,3.64,0.06,,
8/27/2018,FDNY,4. Non-Medical Emergencies,2999,3.78,123.57,49.82,106.34,,,189.33,499.87,461.2,3,29,5,45,,,7,277,390,5.18,0.19,,,2,0.06,0.09,0.94
8/27/2018,NYPD,1. Critical,1118,3.69,112.87,,,,,203.74,374.06,364.86,3,87.5,,,,,54,128,308,2.84,1.51,,,1.82,0.06,,
8/27/2018,NYPD,2. Serious,2539,3.62,113.71,,,,,227.61,539.47,518.28,3,88,,,,,66,181,376,5.2,1.9,,,1.83,0.06,,
8/27/2018,NYPD,3. Non-Critical,648,3.46,161.53,,,,,393.84,1074.15,1068.57,3,125,,,,,99.5,357,682.5,11.34,3.87,,,2.63,0.06,,
8/27/2018,NYPD (Non-CIP),Alarms,2639,3.81,120.09,,,,,647.28,2860.65,2860.31,3,103,,,,,236,1130,1702,36.89,8.79,,,1.94,0.06,,
8/27/2018,NYPD (Non-CIP),Disorderly Person/Group/Noise,1577,3.59,177.51,,,,,719.61,2370.93,2341.49,3,153,,,,,221,739,1338,27.52,9.04,,,2.9,0.06,,
8/27/2018,NYPD (Non-CIP),Dispute,5977,3.66,173.24,,,,,795.7,2842.85,2823.06,3,147,,,,,207,910,1574,34.12,10.37,,,2.83,0.06,,
8/27/2018,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,367,3.88,166.15,,,,,273.83,2581.31,1109.72,3,137,,,,,57,1354,402,38.46,1.79,,,2.7,0.06,,
8/27/2018,NYPD (Non-CIP),Other Crimes (In Progress),3283,3.66,155.31,,,,,374.61,980.18,973.72,3,125,,,,,93,306,607,10.09,3.66,,,2.53,0.06,,
8/27/2018,NYPD (Non-CIP),Past Crime,3720,3.77,204.9,,,,,862.01,4087.25,4013.52,3,174,,,,,263,1704,2459.5,53.75,10.95,,,3.35,0.06,,
8/27/2018,NYPD (Non-CIP),Police Officer/Security Holding Suspect,175,3.93,95.16,,,,,405.47,1378.21,1363.91,3,72,,,,,128,669,1048,16.21,5.17,,,1.52,0.07,,
8/27/2018,NYPD (Non-CIP),Possible Crimes,9072,3.67,147.56,,,,,758,3117.97,2968.32,3,114,,,,,226,1104,1615,39.33,10.17,,,2.4,0.06,,
8/27/2018,NYPD (Non-CIP),Vehicle Accident,3785,3.83,168.27,,,,,840.05,3959.48,3922.18,3,144,,,,,285,1930,2655,51.99,11.2,,,2.74,0.06,,
8/20/2018,EMS,1. Life Threating Med Emergencies,9609,3.56,67.53,,,74.71,115.17,152.69,533.82,461.38,3,74.5,,,13.5,37.25,81,344.75,420.5,6.35,1.37,0.65,0.15,1.07,0.06,,
8/20/2018,EMS,2. Non-Life Threatening Med Emergencies,14577,3.55,84.39,,,94.46,113.95,199.21,776.64,670.32,3,86.5,,,13,40.5,87,484,561,9.62,1.88,0.34,0.2,1.35,0.06,,
8/20/2018,FDNY,1. Structural Fires,236,3.72,26.78,29.26,81.24,,,92.55,285.86,279.05,3,16,5,45,,,7,186.5,271.5,3.22,0.16,,,0.38,0.06,0.09,0.87
8/20/2018,FDNY,2. Non-Structural Fires,129,3.88,37.74,42.39,101.56,,,110.53,363.43,352.14,3,22,5,48,,,7,233,341,4.22,0.15,,,0.56,0.06,0.09,0.99
8/20/2018,FDNY,3. Medical Emergencies,3804,3.57,221.59,,,72.63,216.69,245.99,526.59,433.19,3,115,,,5,49,6,259,388,4.68,0.41,1.87,0.09,3.63,0.06,,
8/20/2018,FDNY,4. Non-Medical Emergencies,2640,3.68,129.74,51.65,107.27,,,193.97,498.05,454.29,3,29.5,5,46,,,7,269,384,5.07,0.17,,,2.1,0.06,0.09,0.93
8/20/2018,NYPD,1. Critical,1152,3.62,110.93,,,,,197.86,391.59,378.05,3,83,,,,,58,132,313,3.23,1.45,,,1.78,0.06,,
8/20/2018,NYPD,2. Serious,2592,3.49,113.55,,,,,239.94,541.18,524.05,3,87,,,,,69,186,390,5.02,2.11,,,1.83,0.06,,
8/20/2018,NYPD,3. Non-Critical,628,3.49,166.4,,,,,422.87,1132.57,1119.17,3,137.5,,,,,109,383,737,11.83,4.27,,,2.72,0.06,,
8/20/2018,NYPD (Non-CIP),Alarms,2593,3.61,122.16,,,,,684.92,3006.04,3006.04,3,104,,,,,254,1174,1812,38.69,9.38,,,1.98,0.06,,
8/20/2018,NYPD (Non-CIP),Disorderly Person/Group/Noise,1592,3.55,167.47,,,,,721.05,2368.14,2356.16,3,148,,,,,189,798,1381.5,27.45,9.23,,,2.73,0.06,,
8/20/2018,NYPD (Non-CIP),Dispute,5584,3.5,171.15,,,,,820.64,2799.69,2780.19,3,143,,,,,214,875.5,1563,32.98,10.82,,,2.79,0.06,,
8/20/2018,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,340,3.75,154.89,,,,,250.86,2390.64,1153.37,3,127,,,,,55.5,1432.5,424.5,35.66,1.6,,,2.52,0.06,,
8/20/2018,NYPD (Non-CIP),Other Crimes (In Progress),3222,3.55,156.8,,,,,401.01,1023.74,1015.96,3,130,,,,,103,322,639.5,10.38,4.07,,,2.55,0.06,,
8/20/2018,NYPD (Non-CIP),Past Crime,3461,3.57,202.54,,,,,881.7,4148.02,4081.43,3,172,,,,,260,1811,2540,54.44,11.32,,,3.32,0.06,,
8/20/2018,NYPD (Non-CIP),Police Officer/Security Holding Suspect,188,3.49,97.15,,,,,433.54,1526.7,1513.3,3,80.5,,,,,132.5,684.5,1084.5,18.22,5.61,,,1.56,0.06,,
8/20/2018,NYPD (Non-CIP),Possible Crimes,8658,3.51,147.16,,,,,777.38,3127.13,3021.19,3,114,,,,,229,1135,1706,39.16,10.5,,,2.39,0.06,,
8/20/2018,NYPD (Non-CIP),Vehicle Accident,3368,3.47,171.28,,,,,865.49,3927.29,3888,3,146,,,,,303,1901,2661.5,51.03,11.57,,,2.8,0.06,,
8/13/2018,EMS,1. Life Threating Med Emergencies,9942,3.63,69.55,,,76.16,116.9,158.2,550.55,477.57,3,76,,,12.5,37,79.5,346.5,426.5,6.54,1.41,0.65,0.14,1.1,0.06,,
8/13/2018,EMS,2. Non-Life Threatening Med Emergencies,15090,3.54,86.22,,,95.58,117.66,208.96,794.65,687.3,3,86.5,,,13,39.5,85,495,563.25,9.76,1.96,0.34,0.19,1.38,0.06,,
8/13/2018,FDNY,1. Structural Fires,241,3.48,30.13,33.72,85.05,,,95.14,294.97,293.16,3,18,5,46,,,8,190,283,3.33,0.15,,,0.44,0.06,0.08,0.86
8/13/2018,FDNY,2. Non-Structural Fires,111,3.29,31.42,33.4,95.08,,,106.69,361.98,352.77,3,19,5,43,,,7,239,326,4.25,0.16,,,0.47,0.05,0.08,1.03
8/13/2018,FDNY,3. Medical Emergencies,3826,3.64,231.95,,,72.96,226.73,256.02,537.4,442.67,3,115.5,,,5,49,6,263,393,4.69,0.4,1.95,0.09,3.81,0.06,,
8/13/2018,FDNY,4. Non-Medical Emergencies,3014,3.58,115.88,50.36,106.32,,,181.08,500.02,467.84,3,28,5,47,,,7,278.5,394,5.32,0.17,,,1.87,0.06,0.09,0.93
8/13/2018,NYPD,1. Critical,1142,3.54,114.24,,,,,231.87,419.51,393.36,3,88,,,,,54,134,318,3.13,1.96,,,1.84,0.06,,
8/13/2018,NYPD,2. Serious,2408,3.53,113.15,,,,,234.44,524.89,502.22,3,88,,,,,69,189,391.5,4.84,2.02,,,1.83,0.06,,
8/13/2018,NYPD,3. Non-Critical,656,3.61,173.82,,,,,461.46,1251.67,1245.36,3,144,,,,,113.5,377.5,734.5,13.17,4.79,,,2.84,0.06,,
8/13/2018,NYPD (Non-CIP),Alarms,2790,3.63,120.83,,,,,701.51,2932.07,2931.84,3,104,,,,,248.5,1131,1728.5,37.18,9.68,,,1.95,0.06,,
8/13/2018,NYPD (Non-CIP),Disorderly Person/Group/Noise,1532,3.54,174.54,,,,,782.17,2569.76,2533.92,3,153.5,,,,,218.5,834,1476,29.79,10.13,,,2.85,0.06,,
8/13/2018,NYPD (Non-CIP),Dispute,5545,3.49,172.7,,,,,846.53,2955.22,2927.72,3,147,,,,,221,918,1600,35.14,11.23,,,2.82,0.06,,
8/13/2018,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,377,3.78,154.46,,,,,240.06,2413.24,1109.84,3,129,,,,,49,1298,429,36.22,1.43,,,2.51,0.06,,
8/13/2018,NYPD (Non-CIP),Other Crimes (In Progress),2950,3.57,157.67,,,,,399.36,1054.1,1047.49,3,127,,,,,100,321,643,10.91,4.03,,,2.57,0.06,,
8/13/2018,NYPD (Non-CIP),Past Crime,3526,3.57,206.88,,,,,908.91,4102.61,4033.17,3,176,,,,,259,1748.5,2438,53.23,11.7,,,3.39,0.06,,
8/13/2018,NYPD (Non-CIP),Police Officer/Security Holding Suspect,199,3.45,96.84,,,,,460.83,1586.36,1584.37,3,80,,,,,118,836,1273,18.76,6.07,,,1.56,0.06,,
